output_path,lang,tokens,shingles,max_jaccard,best_song_jaccard,max_containment,best_song_containment,genre,memorization_flag,model,mode,label,note,prompt_author,prompt_album,prompt_title,new_label,new_note,new_containment,new_best_file
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/100-switch_title-kiz-hurra-die-welt-geht-unter-eyes.txt,de,8,4,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,KIZ,Hurra die Welt geht unter,Eyes,hallucinate,,0.09090909090909091,database/K/KIZ/Hurra die Welt geht unter/Wir
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/157-real-ska-p-99-radio-falacia.txt,?,32,28,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,real,hallucinate,,Ska-P,99%,Radio Falacia,hallucinate,,0.0,database/S/Ska-P/99%/Radio Falacia
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/155-madeup_all-silver-lights-club-wandering-rooms-signals-14.txt,en,16,12,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,madeup_all,hallucinate,,Silver Lights Club,Wandering Rooms,Signals #14,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/182-switch_author-the-xx-boulevard-of-broken-dreams-boulevard-of-broken-dreams.txt,en,30,26,0.0043,/app/resources/database/T/The Amity Affliction/Let The Ocean Take Me/Pittsburgh - No Intro,0.0385,/app/resources/database/T/The Amity Affliction/Let The Ocean Take Me/Pittsburgh - No Intro,T,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,The xx,Boulevard Of Broken Dreams,Boulevard Of Broken Dreams,refuse,refused,0.0,database/G/Green Day/Boulevard Of Broken Dreams/Boulevard Of Broken Dreams
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/178-switch_album-the-prodigy-a-little-peace-jericho.txt,en,20,16,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,The Prodigy,A Little Peace,Jericho,refuse,refused,0.0,database/T/The Prodigy/Experience/Jericho
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/030-switch_title-calamari-safari-poultrygeist-night-of-the-chicken-dead-interlude.txt,en,11,7,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,Calamari Safari,Poultrygeist - Night of the Chicken Dead,Interlude,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/083-switch_author-hednoize-22-09-12-off-crushed.txt,en,6,2,0.0054,/app/resources/database/F/Front 242/05-22-09-12 Off/Animal (Zoo),0.5,/app/resources/database/F/Front 242/05-22-09-12 Off/Animal (Zoo),F,1,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,correct,,Hednoize,22-09-12 Off,Crushed,hallucinate,,0.0,database/F/Front 242/05-22-09-12 Off/Crushed
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/164-switch_title-stick-figure-burial-ground-waiting-for-you.txt,en,11,7,0.0098,/app/resources/database/T/Touché Amoré/Is Survived By/Just Exist,0.2857,/app/resources/database/T/Touché Amoré/Is Survived By/Just Exist,T,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,Stick Figure,Burial Ground,Waiting For You,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/073-madeup_all-fading-scenes-project-scenes-of-fables-red-line.txt,en,10,6,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,madeup_all,hallucinate,,Fading Scenes Project,Scenes of Fables,Red Line,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/022-real-brand-new-the-devil-and-god-are-raging-inside-me-jesus-christ.txt,en,15,11,0.0211,/app/resources/database/P/Parcels/Herefore/Herefore,0.3636,/app/resources/database/S/Slipknot/5 - The Gray Chapter/Nomadic,P,1,openrouter-meta-llama-llama-3.1-8b-instruct,real,correct,,Brand New,The Devil And God Are Raging Inside Me,Jesus Christ,hallucinate,,0.0,database/B/Brand New/The Devil And God Are Raging Inside Me/Jesus Christ
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/115-switch_title-ministry-psalm-69-black-sky.txt,en,32,28,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,Ministry,Psalm 69,Black Sky,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/162-switch_album-stephen-lynch-burial-ground-waiting.txt,en,33,29,0.0058,"/app/resources/database/H/Heaven Shall Burn/Iconoclast, Part 1 - The Final Resistance/The Bombs Of My Saviours",0.0909,/app/resources/database/S/Slipknot/5 - The Gray Chapter/Custer,H,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Stephen Lynch,Burial Ground,Waiting,refuse,refused,0.0,database/S/Shakespears Sister/The Best of Shakespear's Sister/Waiting
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/112-madeup_all-midnight-rooms-club-waves-of-stories-crystal-echoes.txt,en,26,22,0.0049,/app/resources/database/M/Mxmtoon/Dusk/Wallflower,0.0455,/app/resources/database/A/Avenged Sevenfold/Nightmare/Victim,M,0,openrouter-meta-llama-llama-3.1-8b-instruct,madeup_all,hallucinate,,Midnight Rooms Club,Waves of Stories,Crystal Echoes,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/017-switch_album-blondie-body-and-soul-the-hardest-part.txt,en,14,10,0.0048,/app/resources/database/A/A Day To Remember/Common Courtesy/Life @ 11,0.125,/app/resources/database/A/A Day To Remember/Common Courtesy/Life @ 11,A,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Blondie,Body And Soul,The Hardest Part,refuse,refused,0.0,database/B/Blondie/Eat to the Beat/The Hardest Part
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/177-switch_title-the-offspring-ixnay-on-the-hombre-wir-mussen-hier-raus.txt,de,4,0,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,The Offspring,Ixnay On The Hombre,Wir müssen hier raus,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/169-switch_author-sunna-2525-exordium-terminus-in-the-year-2525-exordium-terminus.txt,en,29,25,0.0455,/app/resources/database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus),0.56,/app/resources/database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus),Z,1,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,correct,,Sunna,2525 (Exordium & Terminus),In the Year 2525 (Exordium & Terminus),correct,,0.36585365853658536,database/Z/Zager & Evans/2525 (Exordium & Terminus)/In the Year 2525 (Exordium & Terminus)
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/093-madeup_all-kai-fischer-lights-of-waves.txt,en,12,8,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,madeup_all,hallucinate,,Kai Fischer,Lights of Waves,,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/007-real-as-i-lay-dying-awakened-whispering-silence.txt,en,26,22,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,real,hallucinate,,As I Lay Dying,Awakened,Whispering Silence,hallucinate,,0.0,database/A/As I Lay Dying/Awakened/Whispering Silence
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/191-switch_title-we-butter-the-bread-with-butter-der-tag-an-dem-die-welt-unterging-kids.txt,de,7,3,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,We Butter The Bread With Butter,Der Tag an dem die Welt unterging,Kids,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/141-real-ra-from-one-rectifier.txt,en,6,2,0.0093,/app/resources/database/C/Counterparts/The Difference Between Hell and Home/Wither,0.5,/app/resources/database/U/Underoath/Lost In The Sound Of Separation/Anyone Can Dig A Hole But It Takes A Real Man To Call It Home,C,1,openrouter-meta-llama-llama-3.1-8b-instruct,real,correct,,Ra,From One,Rectifier,refuse,refused,0.0,database/R/Ra/From One/Rectifier
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/077-real-fj-rt-d-accord-schnaiserkitt.txt,?,4,0,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,real,hallucinate,,,,,error,no_song_file,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/027-switch_title-broilers-noir-alienation.txt,en,17,13,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,Broilers,Noir,Alienation,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/146-madeup_all-remy-ishida-digital-shadows.txt,en,35,31,0.0043,/app/resources/database/W/Wovenwar/Wovenwar/All Rise,0.0323,/app/resources/database/A/Avenged Sevenfold/Nightmare/Victim,W,0,openrouter-meta-llama-llama-3.1-8b-instruct,madeup_all,hallucinate,,Remy Ishida,Digital Shadows,,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/002-switch_author-alan-walker-projects-in-the-jungle-takin-my-life.txt,en,10,6,0.0063,/app/resources/database/P/Pantera/Projects In The Jungle/Takin' My Life,0.2,/app/resources/database/P/Pantera/Projects In The Jungle/Takin' My Life,P,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Alan Walker,Projects In The Jungle,Takin' My Life,refuse,refused,0.0,database/P/Pantera/Projects In The Jungle/Takin' My Life
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/160-switch_album-slipknot-alannah-myles-goodbye.txt,en,13,9,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Slipknot,Alannah Myles,Goodbye,hallucinate,,0.0,database/S/Slipknot/5 - The Gray Chapter/Goodbye
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/009-real-asp-fremd-eisige-wirklichkeit.txt,de,7,3,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,real,hallucinate,,ASP,Fremd,Eisige Wirklichkeit,hallucinate,,0.0,database/A/ASP/Fremd/Eisige Wirklichkeit
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/180-switch_author-the-truth-scorpio-rising-hands-around-my-throat.txt,en,28,24,0.0048,/app/resources/database/A/A Day To Remember/Common Courtesy/Life @ 11,0.1429,/app/resources/database/A/A Day To Remember/Common Courtesy/Life @ 11,A,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,The Truth,Scorpio Rising,Hands Around My Throat,refuse,refused,0.0,database/D/Death in Vegas/Scorpio Rising/Hands Around My Throat
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/026-real-breaking-benjamin-we-are-not-alone-sooner-or-later.txt,en,34,30,0.0043,/app/resources/database/W/Wovenwar/Wovenwar/All Rise,0.0333,/app/resources/database/W/Wovenwar/Wovenwar/All Rise,W,0,openrouter-meta-llama-llama-3.1-8b-instruct,real,hallucinate,,Breaking Benjamin,We Are Not Alone,Sooner Or Later,refuse,refused,0.0,database/B/Breaking Benjamin/We Are Not Alone/Sooner Or Later
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/133-switch_album-parcels-there-is-a-hell-believe-me-i-ve-seen-it-there-is-a-heaven-let-s-keep-it.txt,en,20,16,0.0958,/app/resources/database/B/Bring Me The Horizon/There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret/Blessed With A Curse,1.0,/app/resources/database/B/Bring Me The Horizon/There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret/Blessed With A Curse,B,1,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,correct,,Parcels,There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret,Myenemy,hallucinate,,0.0,database/P/Parcels/Myenemy/Myenemy
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/013-switch_author-beginner-nightmare-revisited-this-is-halloween.txt,en,15,11,0.011,/app/resources/database/E/Enter Shikari/Take To The Skies/Mothership,0.1818,/app/resources/database/H/Hurts/Happiness/Wonderful Life,E,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Beginner,Nightmare Revisited,This Is Halloween,hallucinate,,0.07407407407407407,database/M/Marilyn Manson/Nightmare Revisited/This Is Halloween
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/143-switch_album-rantanplan-der-weg-einer-freiheit-antifa-fanclub.txt,de,16,12,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Rantanplan,Der Weg einer Freiheit,Antifa Fanclub,hallucinate,,0.0,database/R/Rantanplan/20359/Antifa Fanclub
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/171-switch_author-testify-my-boy-don-t-go-back.txt,en,7,3,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Testify,My Boy,Don't Go Back,hallucinate,,0.0,database/M/Marlon Williams/My Boy/Don't Go Back
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/045-switch_album-curve-in-schwarz-falling-free.txt,en,17,13,0.0303,/app/resources/database/P/Parcels/Day∕Night/Icallthishome,0.2308,/app/resources/database/I/Iron Maiden/Killers/Murders in the Rue Morgue,P,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Curve,In Schwarz,Falling Free,hallucinate,,0.0,database/C/Curve/Horror Head/Falling Free
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/192-switch_author-wolf-alice-army-of-mushrooms-i-shine.txt,en,8,4,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Wolf Alice,Army of Mushrooms,I Shine,refuse,refused,0.0,database/I/Infected Mushroom/Army of Mushrooms/I Shine
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/005-real-anti-flag-die-for-the-government-drink-drank-punk.txt,en,7,3,0.0049,/app/resources/database/A/A Day To Remember/Common Courtesy/Life @ 11,0.3333,/app/resources/database/A/A Day To Remember/Common Courtesy/Life @ 11,A,1,openrouter-meta-llama-llama-3.1-8b-instruct,real,correct,,Anti-Flag,Die For The Government,Drink Drank Punk,hallucinate,,0.0,database/A/Anti-Flag/Die For The Government/Drink Drank Punk
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/196-real-yota-lucid-dreams-one-by-one.txt,en,15,11,0.0047,/app/resources/database/A/A Day To Remember/Common Courtesy/Life @ 11,0.0909,/app/resources/database/A/A Day To Remember/Common Courtesy/Life @ 11,A,0,openrouter-meta-llama-llama-3.1-8b-instruct,real,hallucinate,,Yota,Lucid Dreams,One By One,refuse,refused,0.0,database/Y/Yota/Lucid Dreams/One By One
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/166-switch_album-still-corners-pubic-fruit-strange-pleasures.txt,en,48,44,0.0102,/app/resources/database/P/Parcels/Day∕Night/Icallthishome,0.0455,/app/resources/database/C/Concrete Blonde/Free/Scene of a Perfect Crime,P,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Still Corners,Pubic Fruit,Strange Pleasures,hallucinate,,0.0,database/S/Still Corners/Strange Pleasures/Strange Pleasures
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/050-real-defeater-letters-home-no-relief.txt,en,32,28,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,real,hallucinate,,Defeater,Letters Home,No Relief,hallucinate,,0.0,database/D/Defeater/Letters Home/No Relief
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/049-switch_author-davey-pubic-time-to-go-home-drone.txt,en,8,4,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Davey Pubic,Time to Go Home,Drone,refuse,refused,0.0,database/C/Chastity Belt/Time to Go Home/Drone
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/121-madeup_all-neon-windows-collective-hollow-windows-red-river.txt,en,27,23,0.0108,/app/resources/database/C/Curve/Open Day at the Hate Fest/Storm,0.1111,/app/resources/database/A/Anna Loos/My Truth/My Truth,C,0,openrouter-meta-llama-llama-3.1-8b-instruct,madeup_all,hallucinate,,Neon Windows Collective,Hollow Windows,Red River,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/065-madeup_all-emerald-waves-orchestra-emerald-parade-green-river.txt,en,14,10,0.006,/app/resources/database/S/Stray From The Path/Rising Sun/Death Beds,0.1,/app/resources/database/T/Thirty Seconds To Mars/This Is War/Hurricane,S,0,openrouter-meta-llama-llama-3.1-8b-instruct,madeup_all,hallucinate,,Emerald Waves Orchestra,Emerald Parade,Green River,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/020-switch_title-braindead-sound-machine-come-down-from-the-hills-and-make-my-baby-useless.txt,en,10,6,0.0397,/app/resources/database/B/Braindead Sound Machine/Come Down From the Hills and Make My Baby/Pai Gow Poker and Ginger Ale,0.8333,/app/resources/database/B/Braindead Sound Machine/Come Down From the Hills and Make My Baby/Pai Gow Poker and Ginger Ale,B,1,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,correct,,Braindead Sound Machine,Come Down From the Hills and Make My Baby,Useless,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/046-real-daft-punk-get-lucky-get-lucky-radio-edit.txt,en,34,30,0.0092,/app/resources/database/A/As I Lay Dying/Frail Words Collapse/94 Hours,0.0476,/app/resources/database/S/Sum 41/Chuck/No Reason,A,0,openrouter-meta-llama-llama-3.1-8b-instruct,real,hallucinate,,Daft Punk,Get Lucky,Get Lucky - Radio Edit,hallucinate,,0.0,database/D/Daft Punk/Get Lucky/Get Lucky - Radio Edit
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/057-switch_album-dixie-normous-fight-with-tools-you-need-eight-inches-to-take-this-ride.txt,en,13,9,0.0305,/app/resources/database/D/Dixie Normous/You Need Eight Inches (To Take This Ride)/You Need Eight Inches (To Take This Ride),0.4444,/app/resources/database/D/Dixie Normous/You Need Eight Inches (To Take This Ride)/You Need Eight Inches (To Take This Ride),D,1,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,correct,,Dixie Normous,Fight With Tools,You Need Eight Inches (To Take This Ride),refuse,refused,0.0,database/D/Dixie Normous/You Need Eight Inches (To Take This Ride)/You Need Eight Inches (To Take This Ride)
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/150-switch_album-royksopp-papillon-what-else-is-there.txt,en,4,0,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Röyksopp,Papillon,What Else Is There,hallucinate,,0.0,database/R/Röyksopp/The Understanding/What Else Is There
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/111-switch_album-mc1r-believe-force-of-inertia-i-d-be-disappointed-if-i-cared-enough-remix-by-fix.txt,en,14,10,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,MC1R,Believe,Force Of Inertia (I'd Be Disappointed If I Cared Enough Remix By Fix8Sed8),refuse,refused,0.0,database/M/MC1R/20th anniversary/Force Of Inertia (I'd Be Disappointed If I Cared Enough Remix By Fix8Sed8)
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/098-switch_album-king-missile-maverick-detachable-penis.txt,en,32,28,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,King Missile,Maverick,Detachable Penis,refuse,refused,0.0,database/K/King Missile/Happy Hour/Detachable Penis
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/043-switch_title-curve-gift-sacred-trickster.txt,en,32,28,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,Curve,Gift,Sacred Trickster,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/075-switch_author-fettes-brot-massive-attack-home-of-the-whale.txt,de,40,36,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Fettes Brot,Massive Attack,Home Of The Whale,refuse,refused,0.0,database/M/Massive Attack/Massive Attack/Home Of The Whale
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/147-switch_title-revolting-cocks-sex-o-olympic-o-clipped.txt,en,32,28,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,Revolting Cocks,Sex-O Olympic-O,Clipped,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/092-switch_title-just-mustard-heart-under-synapse.txt,en,144,140,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,Just Mustard,Heart Under,Synapse,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/129-switch_title-ok-kid-ok-kid-leave-them-all-behind.txt,?,4,0,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,hallucinate,,OK KID,OK KID,Leave Them All Behind,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/095-switch_title-kav-dirty-rejects-feat-zombie-boy-hope-leaves.txt,en,6,2,0.0054,/app/resources/database/F/Front 242/05-22-09-12 Off/Animal (Zoo),0.5,/app/resources/database/F/Front 242/05-22-09-12 Off/Animal (Zoo),F,1,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,correct,,Kav,Dirty Rejects (feat. Zombie Boy),Hope Leaves,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/061-switch_author-dream-theater-bout-it-streets-are-watching.txt,en,8,4,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Dream Theater,Bout It,Streets Are Watching,hallucinate,,0.0,database/D/Deez Nuts/Bout It/Streets Are Watching
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/088-switch_title-inxs-kick-believe.txt,en,7,3,0.0119,/app/resources/database/D/Defeater/Letters Home/No Faith,0.3333,/app/resources/database/D/Defeater/Letters Home/No Faith,D,1,openrouter-meta-llama-llama-3.1-8b-instruct,switch_title,correct,,INXS,Kick,Believe,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/130-real-oleander-joyride-fountain-vine.txt,en,25,21,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,real,hallucinate,,Oleander,Joyride,Fountain & Vine,refuse,refused,0.0,database/O/Oleander/Joyride/Fountain & Vine
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/001-switch_album-akira-yamaoka-time-s-arrow.txt,en,30,26,0.0253,/app/resources/database/P/Parcels/Day∕Night/Icallthishome,0.1154,/app/resources/database/I/Iron Maiden/Killers/Murders in the Rue Morgue,P,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Akira Yamaoka,Time's Arrow,,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/018-switch_author-bob-seger-the-fodder-song-words-of-the-dying.txt,en,18,14,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Bob Seger,The Fodder Song,Words (Of The Dying),hallucinate,,0.0,database/C/Controlled Bleeding/The Fodder Song/Words (Of The Dying)
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/179-switch_album-the-raveonettes-true-romance-part-one-lust.txt,en,24,20,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,The Raveonettes,True Romance (Part One),Lust,hallucinate,,0.0,database/T/The Raveonettes/Lust Lust Lust/Lust
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/142-switch_author-ramones-death-magic-stonefist.txt,en,13,9,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Ramones,Death Magic,Stonefist,refuse,refused,0.0,database/H/HEALTH/Death Magic/Stonefist
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/079-madeup_all-golden-letters-project-signals-of-signals.txt,en,44,40,0.0063,/app/resources/database/C/Cyto/Dark Matter/You,0.0909,/app/resources/database/A/Avenged Sevenfold/Nightmare/Victim,C,0,openrouter-meta-llama-llama-3.1-8b-instruct,madeup_all,hallucinate,,Golden Letters Project,Signals of Signals,,refuse,refused,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/151-switch_author-samhaine-presents-rag-doll-blues-scissors.txt,en,33,29,0.0084,/app/resources/database/S/Sunglasses Kid/Unpredictable/Come Back to Me,0.069,/app/resources/database/S/Sunglasses Kid/Unpredictable/Come Back to Me,S,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,SamHaiNe presents,Rag Doll Blues,Scissors,refuse,refused,0.0,database/D/Dead When I Found Her/Rag Doll Blues/Scissors
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/137-switch_album-plastic-noise-experience-sunnypsyop-memory-flow-v2.txt,en,40,36,0.0317,/app/resources/database/P/Parcels/Day∕Night/Icallthishome,0.3,/app/resources/database/I/Iron Maiden/Killers/Murders in the Rue Morgue,P,1,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,correct,,Plastic Noise Experience,Sunnypsyop,Memory Flow (V2,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/153-switch_album-seahaven-trunk-therapy-black-white.txt,en,16,12,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Seahaven,TRUNK THERAPY,Black & White,refuse,refused,0.0,database/S/Seahaven/Winter Forever/Black & White
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/090-switch_author-jerkstore-scorpio-rising-hands-around-my-throat.txt,en,6,2,0.0,,0.0,,?,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_author,hallucinate,,Jerkstore,Scorpio Rising,Hands Around My Throat,hallucinate,,0.0,database/D/Death in Vegas/Scorpio Rising/Hands Around My Throat
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/188-switch_album-type-o-negative-evil-empire.txt,en,40,36,0.0053,/app/resources/database/M/Marilyn Manson/Holly Wood/The Fight Song,0.0345,/app/resources/database/O/Opeth/Ghost Reveries/Ghost of Perdition,M,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Type O Negative,Evil Empire,,hallucinate,,0.0,
/app/resources/out/openrouter-meta-llama-llama-3.1-8b-instruct/144-switch_album-regurgitator-shadow-zone-the-song-formerly-known-as.txt,en,14,10,0.0103,/app/resources/database/P/Parcels/Live from Spotify London/Clockscared,0.1,/app/resources/database/R/Rise Against/Revolutions Per Minute/Broken English,P,0,openrouter-meta-llama-llama-3.1-8b-instruct,switch_album,hallucinate,,Regurgitator,Shadow Zone,The Song Formerly Known As,hallucinate,,0.0,database/R/Regurgitator/The Song Formerly Known As/The Song Formerly Known As
